,Stock_name,date,close,high,low,open,volume
839,SQUAREPHARMA,2018-09-24 00:00:00+00:00,220.79,221.26,216.63,216.82,27693358
840,SQUAREPHARMA,2018-09-25 00:00:00+00:00,222.19,222.82,219.7,219.75,24554379
841,SQUAREPHARMA,2018-09-26 00:00:00+00:00,220.42,223.75,219.76,221,23984706
842,SQUAREPHARMA,2018-09-27 00:00:00+00:00,224.95,226.44,223.54,223.82,30181227
843,SQUAREPHARMA,2018-09-28 00:00:00+00:00,225.74,225.84,224.02,224.79,22929364
844,SQUAREPHARMA,2018-10-01 00:00:00+00:00,227.26,229.42,226.35,227.95,23600802
845,SQUAREPHARMA,2018-10-02 00:00:00+00:00,229.28,230,226.63,227.25,24788170
846,SQUAREPHARMA,2018-10-03 00:00:00+00:00,232.07,233.47,229.78,230.05,28654799
847,SQUAREPHARMA,2018-10-04 00:00:00+00:00,227.99,232.35,226.73,230.78,32042000
848,SQUAREPHARMA,2018-10-05 00:00:00+00:00,224.29,228.41,220.58,227.96,33580463
849,SQUAREPHARMA,2018-10-08 00:00:00+00:00,223.77,224.8,220.2,222.21,29663923
850,SQUAREPHARMA,2018-10-09 00:00:00+00:00,226.87,227.27,222.2462,223.64,26891029
851,SQUAREPHARMA,2018-10-10 00:00:00+00:00,216.36,226.35,216.05,225.46,41990554
852,SQUAREPHARMA,2018-10-11 00:00:00+00:00,214.45,219.5,212.32,214.52,53124392
853,SQUAREPHARMA,2018-10-12 00:00:00+00:00,222.11,222.88,216.84,220.42,40337851
854,SQUAREPHARMA,2018-10-15 00:00:00+00:00,217.36,221.83,217.27,221.16,30791007
855,SQUAREPHARMA,2018-10-16 00:00:00+00:00,222.15,222.99,216.7627,218.93,29183963
856,SQUAREPHARMA,2018-10-17 00:00:00+00:00,221.19,222.64,219.34,222.3,22885397
857,SQUAREPHARMA,2018-10-18 00:00:00+00:00,216.02,219.74,213,217.86,32581315
858,SQUAREPHARMA,2018-10-19 00:00:00+00:00,219.31,221.26,217.43,218.06,33078726
859,SQUAREPHARMA,2018-10-22 00:00:00+00:00,220.65,223.36,218.94,219.79,28792082
860,SQUAREPHARMA,2018-10-23 00:00:00+00:00,222.73,223.25,214.7,215.83,38767846
861,SQUAREPHARMA,2018-10-24 00:00:00+00:00,215.09,224.23,214.54,222.6,40925163
862,SQUAREPHARMA,2018-10-25 00:00:00+00:00,219.8,221.38,216.75,217.71,29855768
863,SQUAREPHARMA,2018-10-26 00:00:00+00:00,216.3,220.19,212.67,215.9,47258375
864,SQUAREPHARMA,2018-10-29 00:00:00+00:00,212.24,219.69,206.09,219.19,45935520
865,SQUAREPHARMA,2018-10-30 00:00:00+00:00,213.3,215.18,209.27,211.15,36659990
866,SQUAREPHARMA,2018-10-31 00:00:00+00:00,218.86,220.45,216.62,216.88,38358933
867,SQUAREPHARMA,2018-11-01 00:00:00+00:00,222.22,222.36,216.81,219.05,58323180
868,SQUAREPHARMA,2018-11-02 00:00:00+00:00,207.48,213.65,205.43,209.55,91328654
869,SQUAREPHARMA,2018-11-05 00:00:00+00:00,201.59,204.39,198.17,204.3,66163669
870,SQUAREPHARMA,2018-11-06 00:00:00+00:00,203.77,204.72,201.69,201.92,31882881
871,SQUAREPHARMA,2018-11-07 00:00:00+00:00,209.95,210.06,204.13,205.97,33424434
872,SQUAREPHARMA,2018-11-08 00:00:00+00:00,208.49,210.12,206.75,209.98,25362636
873,SQUAREPHARMA,2018-11-09 00:00:00+00:00,204.47,206.01,202.25,205.55,34365750
874,SQUAREPHARMA,2018-11-12 00:00:00+00:00,194.17,199.85,193.79,199,51135518
875,SQUAREPHARMA,2018-11-13 00:00:00+00:00,192.23,197.18,191.4501,191.63,46882936
876,SQUAREPHARMA,2018-11-14 00:00:00+00:00,186.8,194.48,185.93,193.9,60800957
877,SQUAREPHARMA,2018-11-15 00:00:00+00:00,191.41,191.97,186.9,188.39,46478801
878,SQUAREPHARMA,2018-11-16 00:00:00+00:00,193.53,194.9695,189.46,190.5,36928253
879,SQUAREPHARMA,2018-11-19 00:00:00+00:00,185.86,190.7,184.99,190,41920872
880,SQUAREPHARMA,2018-11-20 00:00:00+00:00,176.98,181.47,175.51,178.37,67825247
881,SQUAREPHARMA,2018-11-21 00:00:00+00:00,176.78,180.27,176.55,179.73,31124210
882,SQUAREPHARMA,2018-11-23 00:00:00+00:00,172.29,176.595,172.1,174.94,23623972
883,SQUAREPHARMA,2018-11-26 00:00:00+00:00,174.62,174.95,170.26,174.24,44998520
884,SQUAREPHARMA,2018-11-27 00:00:00+00:00,174.24,174.77,170.88,171.51,41387377
885,SQUAREPHARMA,2018-11-28 00:00:00+00:00,180.94,181.29,174.93,176.73,46062539
886,SQUAREPHARMA,2018-11-29 00:00:00+00:00,179.55,182.8,177.7,182.66,41769992
887,SQUAREPHARMA,2018-11-30 00:00:00+00:00,178.58,180.33,177.03,180.29,39531549
888,SQUAREPHARMA,2018-12-03 00:00:00+00:00,184.82,184.94,181.21,184.46,40798002
889,SQUAREPHARMA,2018-12-04 00:00:00+00:00,176.69,182.3899,176.27,180.95,41344282
890,SQUAREPHARMA,2018-12-06 00:00:00+00:00,174.72,174.78,170.42,171.76,43098410
891,SQUAREPHARMA,2018-12-07 00:00:00+00:00,168.49,174.49,168.3,173.49,42281631
892,SQUAREPHARMA,2018-12-10 00:00:00+00:00,169.6,170.09,163.33,165,62025994
893,SQUAREPHARMA,2018-12-11 00:00:00+00:00,168.63,171.79,167,171.66,47281665
894,SQUAREPHARMA,2018-12-12 00:00:00+00:00,169.1,171.92,169.02,170.4,35627674
895,SQUAREPHARMA,2018-12-13 00:00:00+00:00,170.95,172.57,169.55,170.49,31897827
896,SQUAREPHARMA,2018-12-14 00:00:00+00:00,165.48,169.08,165.28,169,40703710
897,SQUAREPHARMA,2018-12-17 00:00:00+00:00,163.94,168.35,162.73,165.45,44287922
898,SQUAREPHARMA,2018-12-18 00:00:00+00:00,166.07,167.53,164.39,165.38,33841518
899,SQUAREPHARMA,2018-12-19 00:00:00+00:00,160.89,167.45,159.09,166,49047297
900,SQUAREPHARMA,2018-12-20 00:00:00+00:00,156.83,162.11,155.3,160.4,64772960
901,SQUAREPHARMA,2018-12-21 00:00:00+00:00,150.73,158.16,149.63,156.86,95744384
902,SQUAREPHARMA,2018-12-24 00:00:00+00:00,146.83,151.55,146.59,148.15,37169232
903,SQUAREPHARMA,2018-12-26 00:00:00+00:00,157.17,157.23,146.72,148.3,58582544
904,SQUAREPHARMA,2018-12-27 00:00:00+00:00,156.15,156.77,150.07,155.84,53117065
905,SQUAREPHARMA,2018-12-28 00:00:00+00:00,156.23,158.52,154.55,157.5,42291424
906,SQUAREPHARMA,2018-12-31 00:00:00+00:00,157.74,159.36,156.48,158.53,35003466
907,SQUAREPHARMA,2019-01-02 00:00:00+00:00,157.92,158.85,154.23,154.89,37039737
908,SQUAREPHARMA,2019-01-03 00:00:00+00:00,142.19,145.72,142,143.98,91312195
909,SQUAREPHARMA,2019-01-04 00:00:00+00:00,148.26,148.5499,143.8,144.53,58607070
910,SQUAREPHARMA,2019-01-07 00:00:00+00:00,147.93,148.83,145.9,148.7,54777764
911,SQUAREPHARMA,2019-01-08 00:00:00+00:00,150.75,151.82,148.52,149.56,41025314
912,SQUAREPHARMA,2019-01-09 00:00:00+00:00,153.31,154.53,149.63,151.29,45099081
913,SQUAREPHARMA,2019-01-10 00:00:00+00:00,153.8,153.97,150.86,152.5,35780670
914,SQUAREPHARMA,2019-01-11 00:00:00+00:00,152.29,153.7,151.51,152.88,27023241
915,SQUAREPHARMA,2019-01-14 00:00:00+00:00,150,151.27,149.22,150.85,32439186
916,SQUAREPHARMA,2019-01-15 00:00:00+00:00,153.07,153.39,150.05,150.27,28710324
917,SQUAREPHARMA,2019-01-16 00:00:00+00:00,154.94,155.88,153,153.08,30569706
918,SQUAREPHARMA,2019-01-17 00:00:00+00:00,155.86,157.66,153.26,154.2,29821160
919,SQUAREPHARMA,2019-01-18 00:00:00+00:00,156.82,157.88,155.9806,157.5,33751023
920,SQUAREPHARMA,2019-01-22 00:00:00+00:00,153.3,156.73,152.62,156.41,30393970
921,SQUAREPHARMA,2019-01-23 00:00:00+00:00,153.92,155.14,151.7,154.15,23130570
922,SQUAREPHARMA,2019-01-24 00:00:00+00:00,152.7,154.48,151.74,154.11,25441549
923,SQUAREPHARMA,2019-01-25 00:00:00+00:00,157.76,158.13,154.32,155.48,33547893
924,SQUAREPHARMA,2019-01-28 00:00:00+00:00,156.3,156.33,153.66,155.79,26192058
925,SQUAREPHARMA,2019-01-29 00:00:00+00:00,154.68,158.13,154.11,156.25,41587239
926,SQUAREPHARMA,2019-01-30 00:00:00+00:00,165.25,166.15,160.23,163.25,61109780
927,SQUAREPHARMA,2019-01-31 00:00:00+00:00,166.44,169,164.56,166.11,40739649
928,SQUAREPHARMA,2019-02-01 00:00:00+00:00,166.52,168.98,165.93,166.96,32668138
929,SQUAREPHARMA,2019-02-04 00:00:00+00:00,171.25,171.655,167.28,167.41,31495582
930,SQUAREPHARMA,2019-02-05 00:00:00+00:00,174.18,175.08,172.3501,172.86,36101628
931,SQUAREPHARMA,2019-02-06 00:00:00+00:00,174.24,175.57,172.8531,174.65,28239591
932,SQUAREPHARMA,2019-02-07 00:00:00+00:00,170.94,173.94,170.34,172.4,31741690
933,SQUAREPHARMA,2019-02-08 00:00:00+00:00,170.41,170.66,168.42,168.99,23819966
934,SQUAREPHARMA,2019-02-11 00:00:00+00:00,169.43,171.21,169.25,171.05,20993425
935,SQUAREPHARMA,2019-02-12 00:00:00+00:00,170.89,171,169.7,170.1,22283523
936,SQUAREPHARMA,2019-02-13 00:00:00+00:00,170.18,172.48,169.92,171.39,22490233
937,SQUAREPHARMA,2019-02-14 00:00:00+00:00,170.8,171.2615,169.38,169.71,21835747
938,SQUAREPHARMA,2019-02-15 00:00:00+00:00,170.42,171.7,169.75,171.25,24626814
939,SQUAREPHARMA,2019-02-19 00:00:00+00:00,170.93,171.44,169.49,169.71,18972826
940,SQUAREPHARMA,2019-02-20 00:00:00+00:00,172.03,173.32,170.99,171.19,26114362
941,SQUAREPHARMA,2019-02-21 00:00:00+00:00,171.06,172.37,170.3,171.8,17249670
942,SQUAREPHARMA,2019-02-22 00:00:00+00:00,172.97,173,171.38,171.58,18913154
943,SQUAREPHARMA,2019-02-25 00:00:00+00:00,174.23,175.87,173.95,174.16,21873358
944,SQUAREPHARMA,2019-02-26 00:00:00+00:00,174.33,175.3,173.1732,173.71,17070211
945,SQUAREPHARMA,2019-02-27 00:00:00+00:00,174.87,175,172.73,173.21,27835389
946,SQUAREPHARMA,2019-02-28 00:00:00+00:00,173.15,174.91,172.92,174.32,28215416
947,SQUAREPHARMA,2019-03-01 00:00:00+00:00,174.97,175.15,172.89,174.28,25886167
948,SQUAREPHARMA,2019-03-04 00:00:00+00:00,175.85,177.75,173.97,175.69,27436203
949,SQUAREPHARMA,2019-03-05 00:00:00+00:00,175.53,176,174.54,175.94,19737419
950,SQUAREPHARMA,2019-03-06 00:00:00+00:00,174.52,175.49,173.94,174.67,20810384
951,SQUAREPHARMA,2019-03-07 00:00:00+00:00,172.5,174.44,172.02,173.87,24796374
952,SQUAREPHARMA,2019-03-08 00:00:00+00:00,172.91,173.07,169.5,170.32,23999358
953,SQUAREPHARMA,2019-03-11 00:00:00+00:00,178.9,179.12,175.35,175.49,32011034
954,SQUAREPHARMA,2019-03-12 00:00:00+00:00,180.91,182.67,179.37,180,32467584
955,SQUAREPHARMA,2019-03-13 00:00:00+00:00,181.71,183.3,180.92,182.25,31032524
956,SQUAREPHARMA,2019-03-14 00:00:00+00:00,183.73,184.1,182.56,183.9,23579508
957,SQUAREPHARMA,2019-03-15 00:00:00+00:00,186.12,187.33,183.74,184.85,39042912
958,SQUAREPHARMA,2019-03-18 00:00:00+00:00,188.02,188.39,185.79,185.8,26219832
959,SQUAREPHARMA,2019-03-19 00:00:00+00:00,186.53,188.99,185.92,188.35,31646369
960,SQUAREPHARMA,2019-03-20 00:00:00+00:00,188.16,189.49,184.73,186.23,31035231
961,SQUAREPHARMA,2019-03-21 00:00:00+00:00,195.09,196.33,189.81,190.02,51034237
962,SQUAREPHARMA,2019-03-22 00:00:00+00:00,191.05,197.69,190.78,195.34,42407666
963,SQUAREPHARMA,2019-03-25 00:00:00+00:00,188.74,191.98,186.6,191.51,43845293
964,SQUAREPHARMA,2019-03-26 00:00:00+00:00,186.79,192.88,184.58,191.664,49800538
965,SQUAREPHARMA,2019-03-27 00:00:00+00:00,188.47,189.76,186.55,188.75,29848427
966,SQUAREPHARMA,2019-03-28 00:00:00+00:00,188.72,189.559,187.53,188.95,20780363
967,SQUAREPHARMA,2019-03-29 00:00:00+00:00,189.95,190.08,188.54,189.83,23563961
968,SQUAREPHARMA,2019-04-01 00:00:00+00:00,191.24,191.68,188.38,191.64,27861964
969,SQUAREPHARMA,2019-04-02 00:00:00+00:00,194.02,194.46,191.05,191.09,22765732
970,SQUAREPHARMA,2019-04-03 00:00:00+00:00,195.35,196.5,193.15,193.25,23271830
971,SQUAREPHARMA,2019-04-04 00:00:00+00:00,195.69,196.37,193.14,194.79,19114275
972,SQUAREPHARMA,2019-04-05 00:00:00+00:00,197,197.1,195.93,196.45,18526644
973,SQUAREPHARMA,2019-04-08 00:00:00+00:00,200.1,200.23,196.34,196.42,25881697
974,SQUAREPHARMA,2019-04-09 00:00:00+00:00,199.5,202.85,199.23,200.32,35768237
975,SQUAREPHARMA,2019-04-10 00:00:00+00:00,200.62,200.74,198.18,198.68,21695288
976,SQUAREPHARMA,2019-04-11 00:00:00+00:00,198.95,201,198.4431,200.85,20900808
977,SQUAREPHARMA,2019-04-12 00:00:00+00:00,198.87,200.14,196.21,199.2,27760668
978,SQUAREPHARMA,2019-04-15 00:00:00+00:00,199.23,199.85,198.01,198.58,17536646
979,SQUAREPHARMA,2019-04-16 00:00:00+00:00,199.25,201.37,198.56,199.46,25696385
980,SQUAREPHARMA,2019-04-17 00:00:00+00:00,203.13,203.38,198.61,199.54,28906780
981,SQUAREPHARMA,2019-04-18 00:00:00+00:00,203.86,204.15,202.52,203.12,24195766
982,SQUAREPHARMA,2019-04-22 00:00:00+00:00,204.53,204.94,202.34,202.83,19439545
983,SQUAREPHARMA,2019-04-23 00:00:00+00:00,207.48,207.75,203.9,204.43,23322991
984,SQUAREPHARMA,2019-04-24 00:00:00+00:00,207.16,208.48,207.05,207.36,17540609
985,SQUAREPHARMA,2019-04-25 00:00:00+00:00,205.28,207.76,205.12,206.83,18543206
986,SQUAREPHARMA,2019-04-26 00:00:00+00:00,204.3,205,202.12,204.9,18649102
987,SQUAREPHARMA,2019-04-29 00:00:00+00:00,204.61,205.97,203.86,204.4,22204716
988,SQUAREPHARMA,2019-04-30 00:00:00+00:00,200.67,203.4,199.11,203.06,46534923
989,SQUAREPHARMA,2019-05-01 00:00:00+00:00,210.52,215.31,209.23,209.88,64827328
990,SQUAREPHARMA,2019-05-02 00:00:00+00:00,209.15,212.65,208.13,209.84,31996324
991,SQUAREPHARMA,2019-05-03 00:00:00+00:00,211.75,211.84,210.23,210.89,20892378
992,SQUAREPHARMA,2019-05-06 00:00:00+00:00,208.48,208.84,203.5,204.29,32443113
993,SQUAREPHARMA,2019-05-07 00:00:00+00:00,202.86,207.4175,200.825,205.88,38763698
994,SQUAREPHARMA,2019-05-08 00:00:00+00:00,202.9,205.34,201.75,201.9,26339504
995,SQUAREPHARMA,2019-05-09 00:00:00+00:00,200.72,201.68,196.66,200.4,34908607
996,SQUAREPHARMA,2019-05-10 00:00:00+00:00,197.18,198.85,192.77,197.419,41208712
997,SQUAREPHARMA,2019-05-13 00:00:00+00:00,185.72,189.48,182.85,187.71,57430623
998,SQUAREPHARMA,2019-05-14 00:00:00+00:00,188.66,189.7,185.41,186.41,36529677
999,SQUAREPHARMA,2019-05-15 00:00:00+00:00,190.92,191.75,186.02,186.27,26544718
1000,SQUAREPHARMA,2019-05-16 00:00:00+00:00,190.08,192.4689,188.84,189.91,33031364
1001,SQUAREPHARMA,2019-05-17 00:00:00+00:00,189,190.9,186.76,186.93,32879090
1002,SQUAREPHARMA,2019-05-20 00:00:00+00:00,183.09,184.349,180.2839,183.52,38612290
1003,SQUAREPHARMA,2019-05-21 00:00:00+00:00,186.6,188,184.7,185.22,28364848
1004,SQUAREPHARMA,2019-05-22 00:00:00+00:00,182.78,185.71,182.55,184.66,29748556
1005,SQUAREPHARMA,2019-05-23 00:00:00+00:00,179.66,180.54,177.81,179.8,36529736
1006,SQUAREPHARMA,2019-05-24 00:00:00+00:00,178.97,182.14,178.62,180.2,23714686
1007,SQUAREPHARMA,2019-05-28 00:00:00+00:00,178.23,180.59,177.91,178.92,27948160
1008,SQUAREPHARMA,2019-05-29 00:00:00+00:00,177.38,179.35,176,176.42,28481165
1009,SQUAREPHARMA,2019-05-30 00:00:00+00:00,178.3,179.23,176.67,177.95,21218412
1010,SQUAREPHARMA,2019-05-31 00:00:00+00:00,175.07,177.99,174.99,176.23,27043584
1011,SQUAREPHARMA,2019-06-03 00:00:00+00:00,173.3,177.92,170.27,175.6,40396069
1012,SQUAREPHARMA,2019-06-04 00:00:00+00:00,179.64,179.83,174.52,175.44,30967961
1013,SQUAREPHARMA,2019-06-05 00:00:00+00:00,182.54,184.99,181.14,184.28,29773427
1014,SQUAREPHARMA,2019-06-06 00:00:00+00:00,185.22,185.47,182.1489,183.08,22526311
1015,SQUAREPHARMA,2019-06-07 00:00:00+00:00,190.15,191.92,185.77,186.51,30684393
1016,SQUAREPHARMA,2019-06-10 00:00:00+00:00,192.58,195.37,191.62,191.81,26220851
1017,SQUAREPHARMA,2019-06-11 00:00:00+00:00,194.81,196,193.6,194.86,26932882
1018,SQUAREPHARMA,2019-06-12 00:00:00+00:00,194.19,195.97,193.385,193.95,18253189
1019,SQUAREPHARMA,2019-06-13 00:00:00+00:00,194.15,196.79,193.6,194.7,21674625
1020,SQUAREPHARMA,2019-06-14 00:00:00+00:00,192.74,193.5863,190.3,191.545,18761474
1021,SQUAREPHARMA,2019-06-17 00:00:00+00:00,193.89,194.96,192.17,192.9,14669144
1022,SQUAREPHARMA,2019-06-18 00:00:00+00:00,198.45,200.29,195.21,196.05,26551004
1023,SQUAREPHARMA,2019-06-19 00:00:00+00:00,197.87,199.88,197.31,199.68,21124235
1024,SQUAREPHARMA,2019-06-20 00:00:00+00:00,199.46,200.61,198.03,200.37,21513988
1025,SQUAREPHARMA,2019-06-21 00:00:00+00:00,198.78,200.85,198.15,198.8,47800589
1026,SQUAREPHARMA,2019-06-24 00:00:00+00:00,198.58,200.16,198.17,198.54,18220421
1027,SQUAREPHARMA,2019-06-25 00:00:00+00:00,195.57,199.26,195.29,198.43,21070334
1028,SQUAREPHARMA,2019-06-26 00:00:00+00:00,199.8,200.99,197.35,197.77,26067512
1029,SQUAREPHARMA,2019-06-27 00:00:00+00:00,199.74,201.57,199.57,200.29,20899717
1030,SQUAREPHARMA,2019-06-28 00:00:00+00:00,197.92,199.495,197.05,198.68,31110642
1031,SQUAREPHARMA,2019-07-01 00:00:00+00:00,201.55,204.49,200.65,203.17,27316739
1032,SQUAREPHARMA,2019-07-02 00:00:00+00:00,202.73,203.1323,201.36,201.41,16935217
1033,SQUAREPHARMA,2019-07-03 00:00:00+00:00,204.41,204.44,202.6901,203.28,11362045
1034,SQUAREPHARMA,2019-07-05 00:00:00+00:00,204.23,205.08,202.9,203.35,17265518
1035,SQUAREPHARMA,2019-07-08 00:00:00+00:00,200.02,201.4,198.41,200.81,25338628
1036,SQUAREPHARMA,2019-07-09 00:00:00+00:00,201.24,201.51,198.81,199.2,20578015
1037,SQUAREPHARMA,2019-07-10 00:00:00+00:00,203.23,203.73,201.56,201.85,17897138
1038,SQUAREPHARMA,2019-07-11 00:00:00+00:00,201.75,204.39,201.71,203.31,20191842
1039,SQUAREPHARMA,2019-07-12 00:00:00+00:00,203.3,204,202.2,202.45,17595212
1040,SQUAREPHARMA,2019-07-15 00:00:00+00:00,205.21,205.87,204,204.09,16947420
1041,SQUAREPHARMA,2019-07-16 00:00:00+00:00,204.5,206.11,203.5,204.59,16866816
1042,SQUAREPHARMA,2019-07-17 00:00:00+00:00,203.35,205.0915,203.27,204.05,14107450
1043,SQUAREPHARMA,2019-07-18 00:00:00+00:00,205.66,205.88,203.7,204,18582161
1044,SQUAREPHARMA,2019-07-19 00:00:00+00:00,202.59,206.5,202.36,205.79,20929307
1045,SQUAREPHARMA,2019-07-22 00:00:00+00:00,207.22,207.23,203.61,203.65,22277932
1046,SQUAREPHARMA,2019-07-23 00:00:00+00:00,208.84,208.91,207.29,208.46,18355210
1047,SQUAREPHARMA,2019-07-24 00:00:00+00:00,208.67,209.15,207.17,207.67,14991567
1048,SQUAREPHARMA,2019-07-25 00:00:00+00:00,207.02,209.24,206.73,208.89,13909535
1049,SQUAREPHARMA,2019-07-26 00:00:00+00:00,207.74,209.73,207.14,207.48,17618874
1050,SQUAREPHARMA,2019-07-29 00:00:00+00:00,209.68,210.64,208.44,208.46,21673389
1051,SQUAREPHARMA,2019-07-30 00:00:00+00:00,208.78,210.16,207.31,208.76,33935718
1052,SQUAREPHARMA,2019-07-31 00:00:00+00:00,213.04,221.37,211.3,216.42,69281361
1053,SQUAREPHARMA,2019-08-01 00:00:00+00:00,208.43,218.03,206.7435,213.9,54017922
1054,SQUAREPHARMA,2019-08-02 00:00:00+00:00,204.02,206.43,201.63,205.53,40862122
1055,SQUAREPHARMA,2019-08-05 00:00:00+00:00,193.34,198.649,192.58,197.99,52392969
1056,SQUAREPHARMA,2019-08-06 00:00:00+00:00,197,198.067,194.04,196.31,35824787
1057,SQUAREPHARMA,2019-08-07 00:00:00+00:00,199.04,199.56,193.82,195.41,33364400
1058,SQUAREPHARMA,2019-08-08 00:00:00+00:00,203.43,203.53,199.39,200.2,27009523
1059,SQUAREPHARMA,2019-08-09 00:00:00+00:00,200.99,202.76,199.29,201.3,24619746
1060,SQUAREPHARMA,2019-08-12 00:00:00+00:00,200.48,202.0516,199.15,199.62,22481889
1061,SQUAREPHARMA,2019-08-13 00:00:00+00:00,208.97,212.14,200.83,201.02,47539786
1062,SQUAREPHARMA,2019-08-14 00:00:00+00:00,202.75,206.44,202.5869,203.16,36547443
1063,SQUAREPHARMA,2019-08-15 00:00:00+00:00,201.74,205.14,199.67,203.46,27883363
1064,SQUAREPHARMA,2019-08-16 00:00:00+00:00,206.5,207.16,203.84,204.28,28813624
1065,SQUAREPHARMA,2019-08-19 00:00:00+00:00,210.35,212.7307,210.025,210.62,24431915
1066,SQUAREPHARMA,2019-08-20 00:00:00+00:00,210.36,213.35,210.32,210.88,26919529
1067,SQUAREPHARMA,2019-08-21 00:00:00+00:00,212.64,213.65,211.6032,212.99,21564747
1068,SQUAREPHARMA,2019-08-22 00:00:00+00:00,212.46,214.435,210.75,213.19,22267819
1069,SQUAREPHARMA,2019-08-23 00:00:00+00:00,202.64,212.051,201,209.43,46882843
1070,SQUAREPHARMA,2019-08-26 00:00:00+00:00,206.49,207.19,205.0573,205.86,26066130
1071,SQUAREPHARMA,2019-08-27 00:00:00+00:00,204.16,208.55,203.53,207.86,25897344
1072,SQUAREPHARMA,2019-08-28 00:00:00+00:00,205.53,205.72,203.32,204.1,15957632
1073,SQUAREPHARMA,2019-08-29 00:00:00+00:00,209.01,209.32,206.655,208.5,21007652
1074,SQUAREPHARMA,2019-08-30 00:00:00+00:00,208.74,210.45,207.2,210.16,21162561
1075,SQUAREPHARMA,2019-09-03 00:00:00+00:00,205.7,206.98,204.22,206.43,20059574
1076,SQUAREPHARMA,2019-09-04 00:00:00+00:00,209.19,209.48,207.32,208.39,19216820
1077,SQUAREPHARMA,2019-09-05 00:00:00+00:00,213.28,213.97,211.51,212,23946984
1078,SQUAREPHARMA,2019-09-06 00:00:00+00:00,213.26,214.42,212.51,214.05,19362294
1079,SQUAREPHARMA,2019-09-09 00:00:00+00:00,214.17,216.44,211.07,214.84,27309401
1080,SQUAREPHARMA,2019-09-10 00:00:00+00:00,216.7,216.78,211.71,213.86,31777931
1081,SQUAREPHARMA,2019-09-11 00:00:00+00:00,223.59,223.71,217.73,218.07,44289646
1082,SQUAREPHARMA,2019-09-12 00:00:00+00:00,223.085,226.42,222.86,224.8,32226669
1083,SQUAREPHARMA,2019-09-13 00:00:00+00:00,218.75,220.79,217.02,220,39763296
1084,SQUAREPHARMA,2019-09-16 00:00:00+00:00,219.9,220.13,217.56,217.73,21158141
1085,SQUAREPHARMA,2019-09-17 00:00:00+00:00,220.7,220.82,219.12,219.96,18386468
1086,SQUAREPHARMA,2019-09-18 00:00:00+00:00,222.77,222.85,219.44,221.06,25643093
1087,SQUAREPHARMA,2019-09-19 00:00:00+00:00,220.96,223.76,220.37,222.01,22187876
1088,SQUAREPHARMA,2019-09-20 00:00:00+00:00,217.73,222.56,217.473,221.38,57977094
1089,SQUAREPHARMA,2019-09-23 00:00:00+00:00,218.72,219.84,217.65,218.95,19419648
1090,SQUAREPHARMA,2019-09-24 00:00:00+00:00,217.68,222.49,217.19,221.055,31434367
1091,SQUAREPHARMA,2019-09-25 00:00:00+00:00,221.03,221.5,217.1402,218.55,22481006
1092,SQUAREPHARMA,2019-09-26 00:00:00+00:00,219.89,220.94,218.83,220,19088312
1093,SQUAREPHARMA,2019-09-27 00:00:00+00:00,218.82,220.96,217.2814,220.54,25361285
1094,SQUAREPHARMA,2019-09-30 00:00:00+00:00,223.97,224.58,220.79,220.9,26318583
1095,SQUAREPHARMA,2019-10-01 00:00:00+00:00,224.59,228.22,224.2,225.07,36187163
1096,SQUAREPHARMA,2019-10-02 00:00:00+00:00,218.96,223.58,217.93,223.06,35767257
1097,SQUAREPHARMA,2019-10-03 00:00:00+00:00,220.82,220.96,215.132,218.43,30352686
1098,SQUAREPHARMA,2019-10-04 00:00:00+00:00,227.01,227.49,223.89,225.64,34755553
1099,SQUAREPHARMA,2019-10-07 00:00:00+00:00,227.06,229.93,225.84,226.27,30889269
1100,SQUAREPHARMA,2019-10-08 00:00:00+00:00,224.4,228.06,224.33,225.82,29282700
1101,SQUAREPHARMA,2019-10-09 00:00:00+00:00,227.03,227.79,225.64,227.03,19029424
1102,SQUAREPHARMA,2019-10-10 00:00:00+00:00,230.09,230.44,227.3,227.93,28962984
1103,SQUAREPHARMA,2019-10-11 00:00:00+00:00,236.21,237.64,232.3075,232.95,41990210
1104,SQUAREPHARMA,2019-10-14 00:00:00+00:00,235.87,238.1342,234.6701,234.9,24413484
1105,SQUAREPHARMA,2019-10-15 00:00:00+00:00,235.32,237.65,234.88,236.39,23040483
1106,SQUAREPHARMA,2019-10-16 00:00:00+00:00,234.37,235.24,233.2,233.37,19286694
1107,SQUAREPHARMA,2019-10-17 00:00:00+00:00,235.28,236.15,233.52,235.09,17272897
1108,SQUAREPHARMA,2019-10-18 00:00:00+00:00,236.41,237.58,234.29,234.59,24248023
1109,SQUAREPHARMA,2019-10-21 00:00:00+00:00,240.51,240.99,237.32,237.52,21811567
1110,SQUAREPHARMA,2019-10-22 00:00:00+00:00,239.96,242.2,239.6218,241.16,22684001
1111,SQUAREPHARMA,2019-10-23 00:00:00+00:00,243.18,243.24,241.22,242.1,19932545
1112,SQUAREPHARMA,2019-10-24 00:00:00+00:00,243.58,244.8,241.805,244.51,17916255
1113,SQUAREPHARMA,2019-10-25 00:00:00+00:00,246.58,246.73,242.88,243.16,18369296
1114,SQUAREPHARMA,2019-10-28 00:00:00+00:00,249.05,249.25,246.72,247.42,23655368
1115,SQUAREPHARMA,2019-10-29 00:00:00+00:00,243.29,249.75,242.57,248.97,35709867
